## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
# AC42890,Thermaltake ARGENT MP1 RGB Gaming Mousepad,,,https://cdn.mwave.com.au/images/midimage/thermaltake_argent_mp1_rgb_gaming_mouse_pad_ac42890.jpg,$99 ,https://www.mwave.com.au/product/thermaltake-argent-mp1-rgb-gaming-mousepad-ac42890,,,,,,,,,,,,,
# AC45719,Corsair Gaming MM700 RGB Extended Mouse Pad,,,https://cdn.mwave.com.au/images/midimage/corsair_gaming_mm700_rgb_extended_mouse_pad_ac45719.jpg,$95 ,https://www.mwave.com.au/product/corsair-gaming-mm700-rgb-extended-mouse-pad-ac45719,,,,,,,,,,,,,
# AC41572,ASUS ROG Sheath Extended Gaming Mouse Pad - Electro Punk,,,https://cdn.mwave.com.au/images/midimage/asus_rog_sheath_extended_gaming_mouse_pad_electro_punk_ac41572.jpg,$79 ,https://www.mwave.com.au/product/asus-rog-sheath-extended-gaming-mouse-pad-electro-punk-ac41572,,,,,,,,,,,,,
# AC27261,SteelSeries QcK Prism Cloth RGB Gaming Mouse Pad - Medium,,,https://cdn.mwave.com.au/images/midimage/steelseries_qck_prism_cloth_rgb_gaming_mouse_pad_medium_ac27261.jpg,$65 ,https://www.mwave.com.au/product/steelseries-qck-prism-cloth-rgb-gaming-mouse-pad-medium-ac27261,,,,,,,,,,,,,
# AC28477,BenQ ZOWIE G-SR SE eSports Deep Blue Competitive Gaming Mouse Pad - Large,,,https://cdn.mwave.com.au/images/midimage/benq_zowie_gsr_se_esports_deep_blue_competitive_gaming_mouse_pad_large_ac28477.jpg,$59 ,https://www.mwave.com.au/product/benq-zowie-gsr-se-esports-deep-blue-competitive-gaming-mouse-pad-large-ac28477,,,,,,,,,,,,,
# AC05303,ZQRacing Space Series Extended Pro Gaming Mouse Pad,,,https://cdn.mwave.com.au/images/midimage/AC05303.jpg,$49.99 ,https://www.mwave.com.au/product/zqracing-space-series-extended-pro-gaming-mouse-pad-ac05303,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
